SBD,Sở GD,Toán,Văn,Sử,Địa,Lí,Hóa,Sinh,Ngoại ngữ,GDCD,Năm thi
2008700,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.5,,,3.25,5.75,5.0,8.6,,2024
2008701,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.0,,,7.25,5.5,6.25,7.8,,2024
2008702,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.0,,,5.5,3.75,6.0,8.4,,2024
2008703,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,5.75,6.25,5.25,6.6,,2024
2008704,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.5,,,6.75,6.25,6.5,8.2,,2024
2008705,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.8,6.0,,,1.75,3.75,4.0,5.2,,2024
2008706,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.25,,,7.25,8.0,6.0,8.4,,2024
2008707,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.75,,,8.75,7.25,6.75,8.4,,2024
2008708,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.5,,,3.75,4.5,4.5,5.6,,2024
2008709,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.0,2.75,4.5,,,,4.6,6.5,2024
2008710,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,8.5,7.0,5.5,4.8,,2024
2008711,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,,,5.75,7.5,6.25,8.0,,2024
2008712,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,7.25,8.0,,,,6.4,9.0,2024
2008713,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,,,4.75,6.0,5.25,6.8,,2024
2008714,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,7.75,8.0,8.0,,,,7.4,8.0,2024
2008715,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.75,,,4.0,7.0,5.5,7.2,,2024
2008716,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.0,6.25,4.5,6.5,,,,8.6,8.0,2024
2008717,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.5,,,4.75,5.75,5.0,7.0,,2024
2008718,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8.5,,,6.75,8.0,7.25,8.2,,2024
2008719,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.5,7.5,7.0,,,,5.6,8.75,2024
2008720,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.0,,,4.75,4.75,6.5,8.2,,2024
2008721,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,,,7.25,7.0,5.75,9.8,,2024
2008722,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.4,2.0,4.25,4.5,,,,3.4,4.5,2024
2008723,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.75,,,6.25,6.0,6.75,7.2,,2024
2008724,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,,,7.0,7.75,6.5,8.8,,2024
2008725,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,,,4.5,5.25,6.0,4.2,,2024
2008726,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,8.0,,,5.5,7.0,5.75,7.0,,2024
2008727,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,,,6.75,6.0,5.5,6.6,,2024
2008728,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.4,5.5,7.75,6.25,,,,3.2,7.25,2024
2008729,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,8.0,,,3.75,7.0,4.75,7.2,,2024
2008730,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.75,6.25,7.25,,,,5.2,8.0,2024
2008731,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,7.25,6.0,,,,5.8,7.75,2024
2008732,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,,,3.5,6.5,5.0,6.2,,2024
2008733,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,6.5,8.25,8.0,8.4,,2024
2008734,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,7.0,4.5,5.0,,,,4.2,6.75,2024
2008735,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.0,6.5,6.75,,,,8.0,7.5,2024
2008736,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.5,6.0,5.75,,,,8.2,8.25,2024
2008737,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,9.0,8.5,,,,6.2,9.75,2024
2008738,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,7.5,6.5,6.5,6.4,,2024
2008739,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,,,7.5,6.75,6.75,8.0,,2024
2008740,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,,,7.25,9.0,7.5,7.8,,2024
2008741,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,,,3.75,6.25,6.5,8.0,,2024
2008742,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,8.0,9.0,7.75,,,,8.6,7.25,2024
2008743,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,,,6.75,7.0,5.5,6.4,,2024
2008744,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,8.0,,,8.0,8.25,7.75,9.2,,2024
2008745,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.25,,,6.0,7.25,5.5,8.8,,2024
2008746,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.0,,,8.75,6.0,6.5,8.8,,2024
2008747,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,5.25,5.75,4.25,6.6,,2024
2008748,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,,,6.0,6.0,4.75,7.6,,2024
2008749,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,,,4.0,8.5,8.25,6.8,,2024
2008750,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.0,,,4.25,4.75,5.75,7.4,,2024
2008751,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.0,,,4.75,6.5,5.5,6.8,,2024
2008752,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,7.5,6.75,,,,7.4,8.25,2024
2008753,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,,,6.5,8.5,7.75,7.2,,2024
2008754,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,8.0,7.0,7.0,8.8,,2024
2008755,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.25,,,6.25,7.0,6.25,8.4,,2024
2008756,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,7.75,8.0,,,,4.4,9.5,2024
2008757,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,4.25,6.0,4.75,,,,,8.0,2024
2008758,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,,,6.25,6.75,6.5,8.2,,2024
2008759,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.0,,,4.5,7.0,7.5,7.0,,2024
2008760,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,,,3.75,5.5,6.0,7.4,,2024
2008761,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,,,7.0,5.0,7.0,8.6,,2024
2008762,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.75,,,8.0,8.75,7.25,7.2,,2024
2008763,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,8.0,8.5,7.25,9.4,,2024
2008764,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.25,,,6.0,5.25,7.25,7.6,,2024
2008765,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,,,7.75,4.75,6.25,8.6,,2024
2008766,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.75,7.5,8.0,,,,5.0,8.75,2024
2008767,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.5,7.0,7.75,,,,9.2,8.0,2024
2008768,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,,,3.0,6.25,7.0,4.8,,2024
2008769,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,,,6.75,6.5,6.5,7.4,,2024
2008770,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,8.0,7.75,6.25,8.0,,2024
2008771,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,6.75,5.0,8.0,,,,6.2,8.5,2024
2008772,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,6.5,8.5,,,,6.2,8.0,2024
2008773,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,8.75,7.0,,,,8.2,8.5,2024
2008774,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.5,,,8.0,7.5,8.25,8.6,,2024
2008775,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,6.5,6.5,5.25,7.4,,2024
2008776,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,6.0,8.25,6.0,7.6,,2024
2008777,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.5,,,4.75,6.25,5.5,5.0,,2024
2008778,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,8.75,8.5,6.25,6.8,,2024
2008779,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,,,6.25,7.5,5.25,8.0,,2024
2008780,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.5,,,9.0,9.0,5.0,5.8,,2024
2008781,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.5,,,3.25,4.25,5.75,4.8,,2024
2008782,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,,,6.5,6.5,5.75,4.8,,2024
2008783,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,,,6.5,7.5,6.0,9.2,,2024
2008784,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.0,,,8.25,8.0,6.75,6.6,,2024
2008785,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,6.5,8.0,8.75,7.2,,2024
2008786,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.0,,,6.25,5.5,6.5,7.6,,2024
2008787,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,6.5,7.0,,,,6.6,8.5,2024
2008788,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,8.5,8.25,8.0,8.0,,2024
2008789,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,6.75,8.0,4.75,5.6,,2024
2008790,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.0,,,7.5,8.0,6.5,5.2,,2024
2008791,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,8.0,7.75,,,,9.0,8.25,2024
2008792,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,,,5.75,5.5,5.25,9.0,,2024
2008793,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,,,4.0,7.25,7.75,8.4,,2024
2008794,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.75,,,3.5,7.25,7.0,6.0,,2024
2008795,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.75,,,7.0,6.5,6.75,8.0,,2024
2008796,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.25,,,6.25,8.75,6.25,6.0,,2024
2008797,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.0,7.25,7.0,,,,8.0,9.0,2024
2008798,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,8.0,5.75,7.5,,,,3.8,7.75,2024
2008799,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,,,5.75,6.25,5.5,3.6,,2024
2008800,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,7.25,8.25,,,,6.2,8.75,2024
2008801,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,5.75,,,4.0,4.5,5.0,6.6,,2024
2008802,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,8.25,,,7.25,7.75,6.25,4.8,,2024
2008803,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,5.5,6.75,6.25,8.4,,2024
2008804,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,,,7.0,7.0,5.5,8.2,,2024
2008805,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,,,5.5,7.25,5.25,5.8,,2024
2008806,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.0,,,5.75,5.25,5.5,8.4,,2024
2008807,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,8.5,5.5,6.25,7.8,,2024
2008808,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.75,,,6.75,7.25,6.5,7.4,,2024
2008809,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.75,,,7.5,8.25,6.75,8.2,,2024
2008810,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,7.25,7.25,5.5,,,,7.8,9.25,2024
2008811,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.5,,,4.25,6.5,5.75,8.0,,2024
2008812,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,7.75,5.5,5.0,5.6,,2024
2008813,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,,,4.0,6.0,6.25,5.4,,2024
2008814,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.75,5.5,7.5,,,,4.2,8.25,2024
2008815,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,7.25,9.25,6.0,8.4,,2024
2008816,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.0,6.5,6.75,,,,5.2,7.0,2024
2008817,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,7.75,4.75,5.25,8.4,,2024
2008818,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,8.25,8.75,,,,5.6,7.5,2024
2008819,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,,,8.5,8.0,6.5,7.0,,2024
2008820,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,5.75,6.25,5.75,,,,4.0,7.5,2024
2008821,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.25,,,8.5,8.0,6.0,5.8,,2024
2008822,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.0,,,6.25,6.5,6.75,6.0,,2024
2008823,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,7.5,5.75,6.75,7.6,,2024
2008824,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.75,,,6.75,6.75,7.5,5.0,,2024
2008825,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,,,3.75,7.5,8.25,5.8,,2024
2008826,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.75,,,7.75,7.0,4.5,7.6,,2024
2008827,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,7.0,6.75,6.75,6.8,,2024
2008828,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,,,6.5,7.25,5.25,7.0,,2024
2008829,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,,,6.5,6.0,7.25,7.4,,2024
2008830,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,4.0,6.75,6.75,4.0,,2024
2008831,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,9.0,8.0,7.75,,,,8.2,9.5,2024
2008832,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,,,4.0,5.75,3.5,3.8,,2024
2008833,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,,,6.0,7.0,7.5,8.4,,2024
2008834,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.5,,,6.25,6.5,4.25,6.0,,2024
2008835,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.0,,,6.75,7.75,7.0,6.8,,2024
2008836,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,7.75,8.25,8.75,7.8,,2024
2008837,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,8.75,7.75,5.5,7.8,,2024
2008838,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,7.5,8.75,5.75,6.8,,2024
2008839,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,8.0,8.5,,,,6.8,9.0,2024
2008840,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.75,5.5,6.25,,,,5.2,8.75,2024
2008841,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,8.25,7.5,7.75,,,,5.8,9.0,2024
2008842,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.75,,,6.25,4.75,7.0,8.0,,2024
2008843,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,7.25,6.0,,,,7.0,7.75,2024
2008844,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,7.5,8.75,6.5,7.8,,2024
2008845,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,,,3.25,3.5,5.0,6.8,,2024
2008846,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,8.0,7.0,6.5,,,,6.0,9.0,2024
2008847,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,8.25,6.0,6.25,,,,6.8,7.75,2024
2008848,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.5,5.0,6.75,,,,5.4,8.25,2024
2008849,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.75,,,3.25,5.25,6.25,5.4,,2024
2008850,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.75,,,6.0,7.75,5.25,8.2,,2024
2008851,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,,,6.75,8.5,6.75,6.8,,2024
2008852,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.75,,,4.5,5.25,7.0,5.8,,2024
2008853,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,4.75,,,4.0,5.75,5.75,5.2,,2024
2008854,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,7.5,8.75,7.0,6.8,,2024
2008855,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.8,6.25,5.0,7.0,,,,5.8,7.0,2024
2008856,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,,,7.0,8.0,7.0,8.4,,2024
2008857,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,5.25,5.75,6.75,6.8,,2024
2008858,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,4.75,6.5,6.75,5.4,,2024
2008859,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.75,5.25,7.0,,,,5.6,8.75,2024
2008860,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,5.5,,,3.5,3.25,4.75,3.6,,2024
2008861,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,8.0,,,4.25,5.25,4.25,7.0,,2024
2008862,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,7.5,7.0,6.0,5.8,,2024
2008863,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,7.5,8.5,5.75,7.4,,2024
2008864,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,5.0,,,3.0,4.0,5.5,7.2,,2024
2008865,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,4.5,8.0,4.75,7.4,,2024
2008866,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,,,8.0,5.0,7.5,8.4,,2024
2008867,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.5,,,3.0,6.5,6.25,7.4,,2024
2008868,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,8.25,7.5,5.5,7.8,,2024
2008869,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.0,,,7.5,7.5,7.0,9.2,,2024
2008870,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.0,6.5,,,3.5,4.5,5.75,7.8,,2024
2008871,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,6.25,8.0,,,,5.8,8.0,2024
2008872,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,5.5,8.0,,,,5.8,8.25,2024
2008873,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,,,8.25,7.75,7.5,6.2,,2024
2008874,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,8.25,7.5,8.25,,,,7.0,9.0,2024
2008875,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,7.75,6.5,6.75,5.8,,2024
2008876,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,7.0,7.5,,,,5.0,8.5,2024
2008877,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.75,6.0,7.0,,,,7.6,9.0,2024
2008878,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.25,,,5.0,8.0,6.5,7.4,,2024
2008879,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,,,2.75,7.25,7.75,8.6,,2024
2008880,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,6.0,5.25,,,,5.8,7.25,2024
2008881,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.0,6.25,8.0,,,,8.0,9.5,2024
2008882,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.0,5.75,5.0,6.25,,,,6.0,7.0,2024
2008883,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,6.75,7.0,8.0,,,,4.4,7.75,2024
2008884,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,7.0,7.0,,,,7.4,7.5,2024
2008885,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,8.25,7.5,8.5,,,,4.8,8.25,2024
2008886,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8.75,,,7.5,7.75,8.25,5.8,,2024
2008887,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.0,,,5.5,6.75,6.25,7.8,,2024
2008888,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.75,3.75,7.5,,,,5.4,7.75,2024
2008889,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,8.0,,,6.5,4.5,5.5,7.8,,2024
2008890,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.75,,,3.5,5.5,5.75,5.4,,2024
2008891,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.5,6.0,7.5,,,,9.4,8.5,2024
2008892,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.25,6.25,7.0,,,,8.0,8.75,2024
2008893,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.25,7.0,6.75,,,,8.2,8.25,2024
2008894,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.25,,,6.0,8.25,7.0,8.0,,2024
2008895,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.5,7.5,8.25,,,,7.0,9.5,2024
2008896,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,6.0,7.75,,,,7.4,8.25,2024
2008897,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.25,,,4.75,6.0,6.5,6.8,,2024
2008898,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,6.75,8.25,,,,6.6,8.75,2024
2008899,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.75,,,4.75,7.0,5.25,7.2,,2024
2008900,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.75,,,5.25,7.5,6.75,6.2,,2024
2008901,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.2,3.25,5.0,5.25,,,,8.0,5.5,2024
2008902,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.75,8.25,6.75,,,,8.4,9.0,2024
2008903,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,5.25,5.5,5.25,7.4,,2024
2008904,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.75,,,7.75,5.0,3.75,10.0,,2024
2008905,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,,,5.75,6.25,5.75,6.0,,2024
2008906,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.75,,,4.0,6.25,6.75,7.8,,2024
2008907,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,5.75,,,3.25,6.0,5.0,5.6,,2024
2008908,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,,,5.25,5.25,6.0,8.4,,2024
2008909,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,6.75,8.0,7.25,7.0,,2024
2008910,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.0,,,6.75,5.75,6.25,8.6,,2024
2008911,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,5.25,7.75,6.75,6.0,,2024
2008912,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,6.5,7.0,,,,8.8,7.0,2024
2008913,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,,,7.5,7.25,6.75,5.8,,2024
2008914,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.5,,,7.25,8.25,8.0,8.0,,2024
2008915,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.0,,,5.25,5.75,7.25,6.4,,2024
2008916,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.75,7.75,7.0,,,,4.8,8.25,2024
2008917,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,9.75,9.0,,,,7.0,9.0,2024
2008918,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,5.25,7.25,6.75,,,,7.8,6.75,2024
2008919,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,,,6.5,7.25,5.75,6.4,,2024
2008920,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.0,,,5.25,8.0,5.75,7.8,,2024
2008921,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,6.0,4.75,6.25,8.8,,2024
2008922,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,7.0,8.75,,,,8.2,8.75,2024
2008923,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.0,,,8.0,5.75,5.5,7.8,,2024
2008924,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.0,5.75,5.5,,,,9.6,6.5,2024
2008925,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,5.25,6.5,7.75,6.0,,2024
2008926,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.0,,,8.0,7.75,6.0,6.8,,2024
2008927,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,,,7.0,8.75,6.75,6.8,,2024
